name,org_id,year,age_group,gender,volunteers
Nova Partners 38,O38,2022,26-45,Male,28
Nova Partners 38,O38,2022,46-60,Female,289
Nova Partners 38,O38,2022,46-60,Male,125
Nova Partners 38,O38,2022,Above 60,Female,38
Nova Partners 38,O38,2022,Above 60,Male,16
Nova Partners 38,O38,2023,18-25,Female,4
Nova Partners 38,O38,2023,18-25,Male,25
Nova Partners 38,O38,2023,26-45,Female,19
Nova Partners 38,O38,2023,26-45,Male,0
Nova Partners 38,O38,2023,46-60,Female,91
Nova Partners 38,O38,2023,46-60,Male,443
Nova Partners 38,O38,2023,Above 60,Female,131
Nova Partners 38,O38,2023,Above 60,Male,13
Nova Partners 38,O38,2024,18-25,Female,42
Nova Partners 38,O38,2024,18-25,Male,96
Nova Partners 38,O38,2024,26-45,Female,69
Nova Partners 38,O38,2024,26-45,Male,33
Nova Partners 38,O38,2024,46-60,Female,228
Nova Partners 38,O38,2024,46-60,Male,0
Nova Partners 38,O38,2024,Above 60,Female,141
Nova Partners 38,O38,2024,Above 60,Male,70
East Partners 39,O39,2013,18-25,Female,66
East Partners 39,O39,2013,18-25,Male,0
East Partners 39,O39,2013,26-45,Female,13
East Partners 39,O39,2013,26-45,Male,8
East Partners 39,O39,2013,46-60,Female,33
East Partners 39,O39,2013,46-60,Male,35
East Partners 39,O39,2013,Above 60,Female,77
East Partners 39,O39,2013,Above 60,Male,109
East Partners 39,O39,2014,18-25,Female,26
East Partners 39,O39,2014,18-25,Male,89
East Partners 39,O39,2014,26-45,Female,67
East Partners 39,O39,2014,26-45,Male,118
East Partners 39,O39,2014,46-60,Female,5
East Partners 39,O39,2014,46-60,Male,59
East Partners 39,O39,2014,Above 60,Female,0
East Partners 39,O39,2014,Above 60,Male,12
East Partners 39,O39,2015,18-25,Female,47
East Partners 39,O39,2015,18-25,Male,5
East Partners 39,O39,2015,26-45,Female,0
East Partners 39,O39,2015,26-45,Male,36
East Partners 39,O39,2015,46-60,Female,42
East Partners 39,O39,2015,46-60,Male,106
East Partners 39,O39,2015,Above 60,Female,104
East Partners 39,O39,2015,Above 60,Male,16
East Partners 39,O39,2016,18-25,Female,76
East Partners 39,O39,2016,18-25,Male,182
East Partners 39,O39,2016,26-45,Female,40
East Partners 39,O39,2016,26-45,Male,15
East Partners 39,O39,2016,46-60,Female,23
East Partners 39,O39,2016,46-60,Male,5
East Partners 39,O39,2016,Above 60,Female,0
East Partners 39,O39,2016,Above 60,Male,21
East Partners 39,O39,2017,18-25,Female,105
East Partners 39,O39,2017,18-25,Male,31
East Partners 39,O39,2017,26-45,Female,23
East Partners 39,O39,2017,26-45,Male,43
East Partners 39,O39,2017,46-60,Female,0
East Partners 39,O39,2017,46-60,Male,5
East Partners 39,O39,2017,Above 60,Female,119
East Partners 39,O39,2017,Above 60,Male,37
East Partners 39,O39,2018,18-25,Female,0
East Partners 39,O39,2018,18-25,Male,17
East Partners 39,O39,2018,26-45,Female,16
East Partners 39,O39,2018,26-45,Male,16
East Partners 39,O39,2018,46-60,Female,91
East Partners 39,O39,2018,46-60,Male,79
East Partners 39,O39,2018,Above 60,Female,33
East Partners 39,O39,2018,Above 60,Male,93
East Partners 39,O39,2019,18-25,Female,18
East Partners 39,O39,2019,18-25,Male,147
East Partners 39,O39,2019,26-45,Female,99
East Partners 39,O39,2019,26-45,Male,19
East Partners 39,O39,2019,46-60,Female,12
East Partners 39,O39,2019,46-60,Male,27
East Partners 39,O39,2019,Above 60,Female,0
East Partners 39,O39,2019,Above 60,Male,24
East Partners 39,O39,2020,18-25,Female,37
East Partners 39,O39,2020,18-25,Male,8
East Partners 39,O39,2020,26-45,Female,129
East Partners 39,O39,2020,26-45,Male,54
East Partners 39,O39,2020,46-60,Female,0
East Partners 39,O39,2020,46-60,Male,44
East Partners 39,O39,2020,Above 60,Female,36
East Partners 39,O39,2020,Above 60,Male,78
East Partners 39,O39,2021,18-25,Female,81
East Partners 39,O39,2021,18-25,Male,0
East Partners 39,O39,2021,26-45,Female,3
East Partners 39,O39,2021,26-45,Male,0
East Partners 39,O39,2021,46-60,Female,14
East Partners 39,O39,2021,46-60,Male,125
East Partners 39,O39,2021,Above 60,Female,74
East Partners 39,O39,2021,Above 60,Male,89
East Partners 39,O39,2022,18-25,Female,0
East Partners 39,O39,2022,18-25,Male,62
East Partners 39,O39,2022,26-45,Female,22
East Partners 39,O39,2022,26-45,Male,129
East Partners 39,O39,2022,46-60,Female,3
East Partners 39,O39,2022,46-60,Male,99
East Partners 39,O39,2022,Above 60,Female,15
East Partners 39,O39,2022,Above 60,Male,48
East Partners 39,O39,2023,18-25,Female,35
East Partners 39,O39,2023,18-25,Male,16
East Partners 39,O39,2023,26-45,Female,88
East Partners 39,O39,2023,26-45,Male,180
East Partners 39,O39,2023,46-60,Female,37
East Partners 39,O39,2023,46-60,Male,0
East Partners 39,O39,2023,Above 60,Female,14
East Partners 39,O39,2023,Above 60,Male,17
East Partners 39,O39,2024,18-25,Female,15
East Partners 39,O39,2024,18-25,Male,86
East Partners 39,O39,2024,26-45,Female,14
East Partners 39,O39,2024,26-45,Male,12
East Partners 39,O39,2024,46-60,Female,133
East Partners 39,O39,2024,46-60,Male,0
East Partners 39,O39,2024,Above 60,Female,51
East Partners 39,O39,2024,Above 60,Male,127
Care Community 40,O40,2011,18-25,Female,0
Care Community 40,O40,2011,18-25,Male,150
Care Community 40,O40,2011,26-45,Female,199
Care Community 40,O40,2011,26-45,Male,21
Care Community 40,O40,2011,46-60,Female,17
Care Community 40,O40,2011,46-60,Male,15
Care Community 40,O40,2011,Above 60,Female,0
Care Community 40,O40,2011,Above 60,Male,147
Care Community 40,O40,2012,18-25,Female,68
Care Community 40,O40,2012,18-25,Male,49
Care Community 40,O40,2012,26-45,Female,106
Care Community 40,O40,2012,26-45,Male,0
Care Community 40,O40,2012,46-60,Female,209
Care Community 40,O40,2012,46-60,Male,76
Care Community 40,O40,2012,Above 60,Female,10
Care Community 40,O40,2012,Above 60,Male,58
Care Community 40,O40,2013,18-25,Female,236
Care Community 40,O40,2013,18-25,Male,1
Care Community 40,O40,2013,26-45,Female,20
Care Community 40,O40,2013,26-45,Male,0
Care Community 40,O40,2013,46-60,Female,22
Care Community 40,O40,2013,46-60,Male,51
Care Community 40,O40,2013,Above 60,Female,241
Care Community 40,O40,2013,Above 60,Male,12
Care Community 40,O40,2014,18-25,Female,25
Care Community 40,O40,2014,18-25,Male,93
Care Community 40,O40,2014,26-45,Female,122
Care Community 40,O40,2014,26-45,Male,44
Care Community 40,O40,2014,46-60,Female,50
Care Community 40,O40,2014,46-60,Male,186
Care Community 40,O40,2014,Above 60,Female,55
Care Community 40,O40,2014,Above 60,Male,0
Care Community 40,O40,2015,18-25,Female,31
Care Community 40,O40,2015,18-25,Male,2
Care Community 40,O40,2015,26-45,Female,0
Care Community 40,O40,2015,26-45,Male,14
Care Community 40,O40,2015,46-60,Female,35
Care Community 40,O40,2015,46-60,Male,37
Care Community 40,O40,2015,Above 60,Female,67
Care Community 40,O40,2015,Above 60,Male,449
Care Community 40,O40,2016,18-25,Female,74
Care Community 40,O40,2016,18-25,Male,76
Care Community 40,O40,2016,26-45,Female,164
Care Community 40,O40,2016,26-45,Male,0
Care Community 40,O40,2016,46-60,Female,79
Care Community 40,O40,2016,46-60,Male,143
Care Community 40,O40,2016,Above 60,Female,42
Care Community 40,O40,2016,Above 60,Male,12
Care Community 40,O40,2017,18-25,Female,1
Care Community 40,O40,2017,18-25,Male,66
Care Community 40,O40,2017,26-45,Female,49
Care Community 40,O40,2017,26-45,Male,202
Care Community 40,O40,2017,46-60,Female,0
Care Community 40,O40,2017,46-60,Male,12
Care Community 40,O40,2017,Above 60,Female,86
Care Community 40,O40,2017,Above 60,Male,145
Care Community 40,O40,2018,18-25,Female,92
Care Community 40,O40,2018,18-25,Male,26
Care Community 40,O40,2018,26-45,Female,65
Care Community 40,O40,2018,26-45,Male,186
Care Community 40,O40,2018,46-60,Female,9
Care Community 40,O40,2018,46-60,Male,0
Care Community 40,O40,2018,Above 60,Female,15
Care Community 40,O40,2018,Above 60,Male,208
Care Community 40,O40,2019,18-25,Female,88
Care Community 40,O40,2019,18-25,Male,94
Care Community 40,O40,2019,26-45,Female,0
Care Community 40,O40,2019,26-45,Male,82
Care Community 40,O40,2019,46-60,Female,45
Care Community 40,O40,2019,46-60,Male,217
Care Community 40,O40,2019,Above 60,Female,22
Care Community 40,O40,2019,Above 60,Male,18
Care Community 40,O40,2020,18-25,Female,35
Care Community 40,O40,2020,18-25,Male,103
Care Community 40,O40,2020,26-45,Female,222
Care Community 40,O40,2020,26-45,Male,0
Care Community 40,O40,2020,46-60,Female,57
Care Community 40,O40,2020,46-60,Male,104
Care Community 40,O40,2020,Above 60,Female,14
Care Community 40,O40,2020,Above 60,Male,40
Care Community 40,O40,2021,18-25,Female,0
Care Community 40,O40,2021,18-25,Male,119
Care Community 40,O40,2021,26-45,Female,11
Care Community 40,O40,2021,26-45,Male,74
Care Community 40,O40,2021,46-60,Female,14
Care Community 40,O40,2021,46-60,Male,2
Care Community 40,O40,2021,Above 60,Female,131
Care Community 40,O40,2021,Above 60,Male,181
Care Community 40,O40,2022,18-25,Female,68
Care Community 40,O40,2022,18-25,Male,60
Care Community 40,O40,2022,26-45,Female,0
Care Community 40,O40,2022,26-45,Male,61
Care Community 40,O40,2022,46-60,Female,185
Care Community 40,O40,2022,46-60,Male,33
Care Community 40,O40,2022,Above 60,Female,166
Care Community 40,O40,2022,Above 60,Male,88
Care Community 40,O40,2023,18-25,Female,10
Care Community 40,O40,2023,18-25,Male,201
Care Community 40,O40,2023,26-45,Female,0
Care Community 40,O40,2023,26-45,Male,62
Care Community 40,O40,2023,46-60,Female,156
Care Community 40,O40,2023,46-60,Male,39
Care Community 40,O40,2023,Above 60,Female,87
Care Community 40,O40,2023,Above 60,Male,42
Care Community 40,O40,2024,18-25,Female,11
Care Community 40,O40,2024,18-25,Male,189
Care Community 40,O40,2024,26-45,Female,224
Care Community 40,O40,2024,26-45,Male,38
Care Community 40,O40,2024,46-60,Female,36
Care Community 40,O40,2024,46-60,Male,183
Care Community 40,O40,2024,Above 60,Female,91
Care Community 40,O40,2024,Above 60,Male,0
